NAICS_Code,NAICS_Title,NAICS_Description,Hiscox_COB,Hiscox_COB,COB_Group,PL,GL,BOP,Cyber,full_industry_code
621310,Offices of Chiropractors ,"DCs' (doctors of chiropractic) offices (e.g., centers, clinics)",Chiropractor,Chiropractor,Medical & Dental Offices,N,N,Y,Y,62131000_29101100_00000000
621310,Offices of Chiropractors ,"Doctors of chiropractic (DCs) offices (e.g., centers, clinics)",Chiropractor,Chiropractor,Medical & Dental Offices,N,N,Y,Y,62131000_29101100_00000000
621320,Offices of Optometrists,"Doctors of optometry (ODs) offices (e.g., centers, clinics)",Optometrist/Opthalmologist,Optometrist/Opthalmologist,Medical & Dental Offices,N,N,Y,Y,62132000_29104100_00000000
621320,Offices of Optometrists,"ODs' (doctors of optometry) offices (e.g., centers, clinics)",Optometrist/Opthalmologist,Optometrist/Opthalmologist,Medical & Dental Offices,N,N,Y,Y,62132000_29104100_00000000
621320,Offices of Optometrists,"Optometrists' offices (e.g., centers, clinics)",Optometrist/Opthalmologist,Optometrist/Opthalmologist,Medical & Dental Offices,N,N,Y,Y,62132000_29104100_00000000
621330,Offices of Mental Health Practitioners (except Physicians) ,"Clinical psychologists' offices (e.g., centers, clinics)",Psychology,Psychology,Allied Health,Y,Y,Y,Y,62133000_19303900_02000000
621330,Offices of Mental Health Practitioners (except Physicians) ,"Doctors of psychology offices (e.g., centers, clinics)",Psychology,Psychology,Allied Health,Y,Y,Y,Y,62133000_19303900_02000000
621330,Offices of Mental Health Practitioners (except Physicians) ,"Psychoanalysts' (except MDs or DOs) offices (e.g., centers, clinics)",Mental health counseling,Mental health counseling,Allied Health,Y,Y,Y,Y,62133000_21101400_00000000
621330,Offices of Mental Health Practitioners (except Physicians) ,"Psychologists' offices (e.g., centers, clinics), clinical",Psychology,Psychology,Allied Health,Y,Y,Y,Y,62133000_19303900_02000000
621330,Offices of Mental Health Practitioners (except Physicians) ,"Psychotherapists' (except MDs or DOs) offices (e.g., centers, clinics)",Mental health counseling,Mental health counseling,Allied Health,Y,Y,Y,Y,62133000_21101400_00000000
621330,Offices of Mental Health Practitioners (except Physicians) ,"Social workers', mental health, offices (e.g., centers, clinics)",Social work services,Social work services,Allied Health,Y,Y,Y,Y,62419000_21102900_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Art therapists' offices (e.g., centers, clinics)",Art therapy,Art therapy,Allied Health,Y,Y,Y,Y,62134000_29112500_01000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Audiologists' offices (e.g., centers, clinics)",Audiology,Audiology,Allied Health,Y,Y,Y,Y,62134000_29118100_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Dance therapists' offices (e.g., centers, clinics)",Dance therapy,Dance therapy,Allied Health,Y,N,Y,Y,62134000_29112500_02000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",Hearing testing services by offices of audiologists,Audiology,Audiology,Allied Health,Y,Y,Y,Y,62134000_29118100_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Music therapists' offices (e.g., centers, clinics)",Music therapy,Music therapy,Allied Health,Y,Y,Y,Y,62134000_29112500_04000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Occupational therapists' offices (e.g., centers, clinics)",Occupational therapy,Occupational therapy,Allied Health,Y,Y,Y,Y,62134000_29112200_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Pathologists', speech or voice, offices (e.g., centers, clinics)",Speech therapy,Speech therapy,Allied Health,Y,Y,Y,Y,62134000_29112700_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Physical therapists' offices (e.g., centers, clinics)",Physical therapy,Physical therapy,Allied Health,N,N,Y,Y,62134000_29112300_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Physical therapy offices (e.g., centers, clinics)",Physical therapy,Physical therapy,Allied Health,N,N,Y,Y,62134000_29112300_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Physical-integration practitioners' offices (e.g., centers, clinics)",Occupational therapy,Occupational therapy,Allied Health,Y,Y,Y,Y,62134000_29112200_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Physiotherapists' offices (e.g., centers, clinics)",Occupational therapy,Occupational therapy,Allied Health,Y,Y,Y,Y,62134000_29112200_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Recreational (e.g., art, dance, music) therapists' offices (e.g., centers, clinics)",Art therapy,Art therapy,Allied Health,Y,Y,Y,Y,62134000_29112500_01000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Speech clinicians' offices (e.g., centers, clinics)",Speech therapy,Speech therapy,Allied Health,Y,Y,Y,Y,62134000_29112700_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ",Speech defect clinics,Speech therapy,Speech therapy,Allied Health,Y,Y,Y,Y,62134000_29112700_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Speech pathologists' offices (e.g., centers, clinics)",Speech therapy,Speech therapy,Allied Health,Y,Y,Y,Y,62134000_29112700_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Speech therapists' offices (e.g., centers, clinics)",Speech therapy,Speech therapy,Allied Health,Y,Y,Y,Y,62134000_29112700_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Sports physical therapists' offices (e.g., centers, clinics)",Physical therapy,Physical therapy,Allied Health,N,N,Y,Y,62134000_29112300_00000000
621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists ","Voice pathologists' offices (e.g., centers, clinics)",Speech therapy,Speech therapy,Allied Health,Y,Y,Y,Y,62134000_29112700_00000000
621391,Offices of Podiatrists ,"Doctors of podiatry (DPs) offices (e.g., centers, clinics)",Podiatrist,Podiatrist,Medical & Dental Offices,N,N,Y,Y,62139100_29108000_00000000
621391,Offices of Podiatrists ,"DPs' (doctors of podiatry) offices (e.g., centers, clinics)",Podiatrist,Podiatrist,Medical & Dental Offices,N,N,Y,Y,62139100_29108000_00000000
621391,Offices of Podiatrists ,"Foot specialists' (podiatry) offices (e.g., centers, clinics)",Podiatrist,Podiatrist,Medical & Dental Offices,N,N,Y,Y,62139100_29108000_00000000
621391,Offices of Podiatrists ,"Podiatrists' offices (e.g., centers, clinics)",Podiatrist,Podiatrist,Medical & Dental Offices,N,N,Y,Y,62139100_29108000_00000000
621391,Offices of Podiatrists ,"Popopediatricians' offices (e.g., centers, clinics)",Podiatrist,Podiatrist,Medical & Dental Offices,N,N,Y,Y,62139100_29108000_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Acupuncturists' (except MDs or DOs) offices (e.g., centers, clinics)",Acupuncture services,Acupuncture services,Allied Health,Y,Y,Y,Y,62139900_29129100_02000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Advanced practicing registered nurses’ (APRNs) offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Certified registered nurse anesthetists’ (CRNAs) offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Clinical nurse specialists’ (CNSs) offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Clinical pharmacists' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Dental hygienists' offices (e.g., centers, clinics)",Dental Hygienist,Dental Hygienist,Medical & Dental Offices,N,N,Y,Y,62139900_29129200_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Denturists' offices (e.g., centers, clinics)",Dentists Office,Dentists Office,Medical & Dental Offices,N,N,Y,Y,62121000_29102100_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Dietitians' offices (e.g., centers, clinics)",Diet/nutrition services,Diet/nutrition services,Allied Health,Y,Y,Y,Y,81219100_29103100_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Herbalists' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Home nursing services, private practice",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Homeopaths' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Hypnotherapists' offices (e.g., centers, clinics)",Hypnosis,Hypnosis,Allied Health,Y,Y,Y,Y,62133000_19303900_01000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Inhalation therapists' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Licensed practical nurses' (LPNs) offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"LPNs' (licensed practical nurses) offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Manual-arts therapists' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Massage therapists' offices (e.g., centers, clinics)",Massage therapy,Massage therapy,Allied Health,Y,Y,N,Y,62139900_31901100_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Midwives' offices (e.g., clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Naturopaths' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Nurses', licensed practical or registered, offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,Nursing call centers,Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Nutritionists' offices (e.g., centers, clinics)",Diet/nutrition services,Diet/nutrition services,Allied Health,Y,Y,Y,Y,81219100_29103100_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Ocularists' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Orthotists' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Paramedics' offices (e.g.,  centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Pedorthics' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Physicians' assistants' offices (e.g., centers, clinics)",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
621399,Offices of All Other Miscellaneous Health Practitioners ,"Practical nurses' offices (e.g., centers, clinics), licensed",Health Practitioners Office,Health Practitioners Office,Medical & Dental Offices,N,N,Y,Y,62139900_29122900_00000000
